id,text,author_id,source,possibly_sensitive,context_annotations,lang,created_at,conversation_id,public_metrics,reply_settings,entities,geo,in_reply_to_user_id,referenced_tweets,attachments
1521345735282806785,"Wordle 318 5/6

⬛⬛⬛🟨⬛
⬛🟩⬛🟨⬛
🟨🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",3096306286,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:43.000Z,1521345735282806785,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521345724679704578,"Wordle 317 4/6

🟨⬛⬛⬛🟩
⬛🟨🟨⬛🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",1299501219212398592,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:40.000Z,1521345724679704578,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521345722347823105,"Wordle 318 3/6

⬜🟨⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩",1302620497604014082,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:40.000Z,1521345722347823105,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",everyone,,,,,
1521345722226192384,"Wordle 318 5/6

⬛⬛🟨🟨⬛
⬛🟩⬛🟨⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩
#wordle318",1429023374555025411,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:40.000Z,1521345722226192384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 46, 'end': 56, 'tag': 'wordle318'}]}",,,,
1521345720175013888,"Wordle 318 5/6

⬜🟨⬜⬜⬜
🟨🟩⬜⬜⬜
🟩🟩🟨⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",776204731391803392,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:39.000Z,1521345720175013888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,,,
1521345717016616961,"Wordle 318 4/6

⬜⬜🟩⬜⬜
⬜🟨🟩⬜⬜
⬜🟩🟩⬜🟨
🟩🟩🟩🟩🟩",192182591,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:38.000Z,1521345717016616961,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521345711601762305,"Wordle (ES)  #117 5/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/dwy4mFdBSp",373859218,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:37.000Z,1521345711601762305,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/dwy4mFdBSp', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521345704983240704,"@ioluisp @juliatomas3 Wordle (ES)  #117 4/6

🟨⬜🟨⬜⬜
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/gVULzsFPRB",157001537,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:35.000Z,1521345470546780161,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 70, 'end': 93, 'url': 'https://t.co/gVULzsFPRB', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'ioluisp', 'id': '1484016037'}, {'start': 9, 'end': 21, 'username': 'juliatomas3', 'id': '549998698'}]}",,1484016037,"[{'type': 'replied_to', 'id': '1521345470546780161'}]",
1521345694300311553,"#Wordle318 #Wordle #midnightwordle 

🌙 Midnight Wordle!  A win is a win!  Still I’d like to see a star 🌟and a 3 again!! 🎈Good night &amp; good luck 🍀, fellow Wordlers!! 

Wordle 318 5/6

⬛🟨🟨⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩🐢 https://t.co/yw6by25gtn",94603373,Twitter for iPad,False,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1517623051860414465', 'name': 'World Environment Day'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:33.000Z,1521345694300311553,"{'retweet_count': 0, 'reply_count': 6, 'like_count': 52, 'quote_count': 0}",everyone,"{'urls': [{'start': 218, 'end': 241, 'url': 'https://t.co/yw6by25gtn', 'expanded_url': 'https://twitter.com/claire9219/status/1521345694300311553/photo/1', 'display_url': 'pic.twitter.com/yw6by25gtn', 'media_key': '3_1521345689132879873'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'Wordle318'}, {'start': 11, 'end': 18, 'tag': 'Wordle'}, {'start': 19, 'end': 34, 'tag': 'midnightwordle'}]}",,,,{'media_keys': ['3_1521345689132879873']}
1521345688117948416,"Wordle 318 5/6*

🟨⬛⬛⬛⬛
⬛🟩🟨⬛🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩
Darn 1st letter",24965373,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:31.000Z,1521345688117948416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521345687752957964,"Wordle 318 3/6

🟨⬛🟨⬛🟩
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩",54964857,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:31.000Z,1521345687752957964,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,,,
1521345687488806914,"#Wordle 318 3/6

My natural state of being.

⬜🟩⬜⬜🟨
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1388983291718557698,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:31.000Z,1521345687488806914,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 0, 'end': 7, 'tag': 'Wordle'}]}",,,,
1521345674888966145,"Wordle Tildes #64 4/6

⬜🟩⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜⬜⬜
🟨🟨⬜⬜⬜⬜⬜
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/GaopUC8CPr",2525439758,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:28.000Z,1521345674888966145,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/GaopUC8CPr', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1521345664680140804,"Wordle 318 6/6

⬛⬛⬛⬛🟨
🟨🟨⬛⬛⬛
⬛⬛🟩⬛⬛
⬛🟩⬛🟨⬛
⬛🟩🟩⬛🟨
🟩🟩🟩🟩🟩",329174821,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:26.000Z,1521345664680140804,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521345658694811650,"Yay me!!!

Wordle 317 3/6

⬜⬜⬜⬜🟩
⬜🟨🟨🟨🟩
🟩🟩🟩🟩🟩",13326402,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:24.000Z,1521345658694811650,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,{'place_id': '0811cf61cd9ea52f'},,,
1521345629607370752,"Wordle 318 3/6

⬛⬛⬛🟨⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",1380320982,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:17.000Z,1521345629607370752,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521345626470072323,"Wordle 318 3/6

🟩⬜🟨🟩⬜
🟩🟩🟨⬜⬜
🟩🟩🟩🟩🟩",2277955560,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:17.000Z,1521345626470072323,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521345623336919040,"Again??! But yesterday’s was really nuts because I got 0 letters on the first try. I need to play the Lotto. 

Wordle 318 2/6

🟨⬜🟩⬜⬜
🟩🟩🟩🟩🟩",19675637,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:16.000Z,1521345623336919040,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,,,,,
1521345622523187200,"Wordle 318 3/6

🟩⬜🟨🟩⬜
⬜🟨⬜⬜⬜
🟩🟩🟩🟩🟩",20743494,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:16.000Z,1521345622523187200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521345621965291520,"Wordle (ES)  #117 4/6

⬜🟨⬜⬜⬜
🟨⬜⬜⬜🟩
🟨🟩🟩🟨⬜
🟩🟩🟩🟩🟩
 https://t.co/3siw9Z3ZsU 
estufada",885747558,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:16.000Z,1521345621965291520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/3siw9Z3ZsU', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521345618970566657,"I got the Wordle 318 answer in 4/6 tries. How did you do? #wordle

⬜⬜🟨⬜⬜
🟨⬜🟨⬜⬜
🟨🟨⬜⬜🟩
🟩🟩🟩🟩🟩",270708359,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:15.000Z,1521345618970566657,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 58, 'end': 65, 'tag': 'wordle'}]}",,,,
1521345617276149760,"Wordle 318 2/6

🟨⬛🟨⬛🟩
🟩🟩🟩🟩🟩",228150842,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:15.000Z,1521345617276149760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521345617053851648,"Wordle 318 4/6

⬜🟨🟨🟩⬜
🟩⬜🟨🟩⬜
🟩⬜⬜🟩⬜
🟩🟩🟩🟩🟩",47759102,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:14.000Z,1521345617053851648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,,,
1521345616793595904,"Wordle (ES)  #117 5/6

⬜⬜🟨🟨🟩
🟨🟩⬜⬜🟩
⬜🟩⬜⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",34811895,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:14.000Z,1521345616793595904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521345605603405824,"Wordle Tildes #64 4/6

⬜🟨⬜⬜⬜⬜⬜
⬜⬜🟨⬜🟨🟨⬜
🟩🟩⬜⬜⬜🟩⬜
🟩🟩🟩🟩🟩🟩🟩
 https://t.co/0VYE3OkR6V",1112958802805080064,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:12.000Z,1521345605603405824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/0VYE3OkR6V', 'expanded_url': 'https://wordle.danielfrg.com/tildes/index.html', 'display_url': 'wordle.danielfrg.com/tildes/index.h…'}]}",,,,
1521345599492132864,"Wordle 318 5/6*

🟨⬛🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",56582533,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:10.000Z,1521345599492132864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521345599211118592,"Wordle (ES)  #117 4/6

⬜🟩⬜🟨⬜
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/7UkUCs3mfr",139615116,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:10.000Z,1521345599211118592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/7UkUCs3mfr', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521345595008376832,"Wordle 318 4/6

🟨⬜⬜🟨⬜
⬜🟩⬜🟨⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1270420418172563457,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:09.000Z,1521345595008376832,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521345592580050947,"AWFUL.
Wordle 318 5/6

⬛🟨🟩⬛⬛
⬛⬛🟩⬛⬛
⬛🟨🟩⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩🟩🟩",2353901605,TweetDeck,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:09.000Z,1521345592580050947,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521345589178417158,"Wordle 318 3/6

🟩⬛🟨🟩⬛
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩",1262607540560498688,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:08.000Z,1521345589178417158,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521345589044256768,"Wordle 318 5/6*

🟨⬜🟩⬜⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩 

Got today's word in five tries.  Another of those words with plenty of options for some letters.",42714067,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:08.000Z,1521345589044256768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,,,
1521345586246688768,"Not bad.

Wordle 318 3/6

⬜🟨⬜⬜⬜
⬜🟨🟨⬜🟩
🟩🟩🟩🟩🟩",174994770,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:07.000Z,1521345586246688768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521345580680859648,"Wordle 318 2/6

⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩

ohisa second word 🙏",4825358740,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:06.000Z,1521345580680859648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,,,
1521345580475326464,"Wordle 318 3/6

⬛⬛⬛🟩⬛
⬛🟨🟨🟩⬛
🟩🟩🟩🟩🟩",441360687,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:06.000Z,1521345580475326464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521345575228215296,"Wordle 318 6/6

🟨⬛🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1468994415595335680,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:05.000Z,1521345575228215296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521345563085651968,"Wordle 318 4/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",1360968753022988289,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:02.000Z,1511127303174164483,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,,,1360968753022988289,"[{'type': 'replied_to', 'id': '1521100484219748352'}]",
1521345556169244673,"Wordle 318 X/6

⬛⬛🟨🟩⬛
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩😫",1211697498894430208,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:27:00.000Z,1521345556169244673,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521345551928897542,"Wordle (ES)  #117 3/6

🟨⬜⬜🟨🟨
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/CwVvzfwQ6W",255870862,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:26:59.000Z,1521345551928897542,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/CwVvzfwQ6W', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521345542156128257,"Wordle 318 4/6

🟨⬜⬜⬜⬜
⬜🟨🟨⬜⬜
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",796015194266890240,Twitter Web App,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:26:57.000Z,1521345542156128257,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,,,,
1521345537907335168,"Wordle 318 4/6*

⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",20863018,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:26:56.000Z,1521345537907335168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
1521345517443182593,"Wordle 318 2/6 still in shock. What happened? Did I miss something since yesterday? 🤔🙀💃💃💃 

🟩⬜🟨🟩⬜
🟩🟩🟩🟩🟩",61389607,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:26:51.000Z,1521345517443182593,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",everyone,,,,,
1521345513987227648,"Wordle (ES)  #117 5/6

⬜⬜🟨⬜🟩
🟨🟨⬜⬜🟩
🟨⬜⬜🟨🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩
 https://t.co/kOF8dFlD87",469550978,Twitter for iPhone,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:26:50.000Z,1521345513987227648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/kOF8dFlD87', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1521345503648223233,"Wordle 318 4/6

⬜⬜⬜🟨⬜
⬜🟨🟨⬜⬜
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩 A happy 4 😀",755153671558668288,Twitter for Android,False,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,2022-05-03T04:26:47.000Z,1521345503648223233,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,,,,
