id,source,reply_settings,created_at,lang,possibly_sensitive,public_metrics,text,conversation_id,author_id,context_annotations,in_reply_to_user_id,entities,referenced_tweets,geo,attachments
1520643890881372160,Twitter for Android,everyone,2022-05-01T05:58:50.000Z,tr,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Türkçe (7'li) #wordle7 #wordleTR 315 3/7

⬜⬜⬜⬜🟨🟨🟨
🟨🟩🟩🟩⬜🟩⬜
🟩🟩🟩🟩🟩🟩🟩

 https://t.co/89V1ZCIar1",1520643890881372160,320609989,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'urls': [{'start': 75, 'end': 98, 'url': 'https://t.co/89V1ZCIar1', 'expanded_url': 'http://wordle7.acikbilim.com', 'display_url': 'wordle7.acikbilim.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1521196708318826497/4zCjC_7p?format=jpg&name=orig', 'width': 1600, 'height': 900}, {'url': 'https://pbs.twimg.com/news_img/1521196708318826497/4zCjC_7p?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Wordle Türkçe - Günlük Kelime Oyunu', 'description': 'Gizli kelimeyi 7 tahminde bulun. Her gün yeni bir bulmaca.', 'unwound_url': 'http://wordle7.acikbilim.com'}], 'hashtags': [{'start': 21, 'end': 29, 'tag': 'wordle7'}, {'start': 30, 'end': 39, 'tag': 'wordleTR'}]}",,{'place_id': '78b3f04307857009'},
1520643884317298688,Twitter Web App,everyone,2022-05-01T05:58:48.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","I may not have gotten it, if it hadn't been for one of my guesses lol
Wordle 316 4/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩",1520643884317298688,18282097,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643867405520898,Twitter for Android,everyone,2022-05-01T05:58:44.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle (ES)  #115 6/6

⬜🟨⬜⬜⬜
🟨⬜⬜⬜🟨
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/RxtwOnD631",1520643867405520898,433621592,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/RxtwOnD631', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1520643866424414208,Twitter for iPhone,everyone,2022-05-01T05:58:44.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 3/6

🟩⬛⬛⬛⬛
🟩🟩⬛🟩⬛
🟩🟩🟩🟩🟩",1520643866424414208,1452922370310737928,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643865551679491,Twitter for Android,everyone,2022-05-01T05:58:44.000Z,de,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wördl 316 3/6 🔥2

⬜⬜🟨🟩🟩
🟩⬜⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/mELFptfKHN",1520643865551679491,905772720,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'urls': [{'start': 37, 'end': 60, 'url': 'https://t.co/mELFptfKHN', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,,
1520643858023219200,Twitter for iPhone,everyone,2022-05-01T05:58:42.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬛⬛⬛⬛🟨
⬛⬛🟨⬛⬛
⬛⬛⬛🟩⬛
🟩🟩🟩🟩🟩",1520643858023219200,153781205,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643856961720321,Twitter for Android,everyone,2022-05-01T05:58:42.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛🟩⬛🟨⬛
⬛⬛🟨⬛⬛
🟨🟩🟨⬛⬛
⬛🟩⬛🟨🟨
🟩🟩🟩🟩🟩",1520643856961720321,1376511103,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643853766004736,Twitter for Android,everyone,2022-05-01T05:58:41.000Z,es,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Estuve muy cerca 😅

Wordle (ES)  #115 X/6

⬛⬛🟨⬛⬛
⬛🟨⬛⬛🟨
⬛🟨🟨⬛🟨
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
 https://t.co/MhXJrYEjDi",1520643853766004736,1072894573406547968,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/MhXJrYEjDi', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1520643847117840384,Twitter for iPhone,everyone,2022-05-01T05:58:40.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 4/6

⬛⬛⬛⬛🟩
⬛⬛🟨⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",1520643847117840384,255547205,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643846895706114,Twitter Web App,everyone,2022-05-01T05:58:39.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","Slow start to this Sunday. Just the way I like it.

Wordle 316 5/6

⬜⬜⬜🟨⬜
⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩🟨⬜
🟩🟩🟩🟩🟩",1520643846895706114,2825841462,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643846245208064,Twitter for Android,everyone,2022-05-01T05:58:39.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬛🟨⬛⬛⬛
🟩⬛🟨⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520643846245208064,1437310232,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643825424900096,Twitter for iPhone,everyone,2022-05-01T05:58:34.000Z,de,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wördl 316 3/6 🔥2

⬜⬜🟨⬜🟨
🟨⬜🟨⬜🟩
🟩🟩🟩🟩🟩

https://t.co/445O5tOEov",1520643825424900096,866729827784695808,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'urls': [{'start': 37, 'end': 60, 'url': 'https://t.co/445O5tOEov', 'expanded_url': 'http://wordle.at', 'display_url': 'wordle.at'}]}",,,
1520643815270322176,Twitter for Android,everyone,2022-05-01T05:58:32.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Ya bugger man Wordle 316 6/6

⬛🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520643815270322176,23180605,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643814725091328,Twitter Web App,everyone,2022-05-01T05:58:32.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛⬛⬛⬛🟩
⬛⬛🟨⬛🟩
⬛🟩⬛🟩🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",1520643814725091328,131555443,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643810212167685,Twitter for iPhone,everyone,2022-05-01T05:58:31.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 4/6

⬜🟩⬜⬜🟨
🟨🟩⬜🟨⬜
⬜🟩🟨⬜⬜
🟩🟩🟩🟩🟩🥸",1520643810212167685,1257008340342898689,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643793510449152,Twitter for iPhone,everyone,2022-05-01T05:58:27.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 3/6

⬛⬛⬛⬛🟩
⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩",1520643793510449152,1355000807704457218,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643778607943681,Twitter for Android,everyone,2022-05-01T05:58:23.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 3/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩",1520643778607943681,1716868621,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643771045584896,Twitter for Android,everyone,2022-05-01T05:58:21.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6 😎

⬜⬜🟩⬜⬜
⬜⬜🟩🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520643771045584896,1011671901687738369,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643767535300608,Twitter for Android,everyone,2022-05-01T05:58:21.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛🟨🟨⬛⬛
🟨🟩⬛🟩⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1520643767535300608,190202385,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643762128519170,Twitter for Android,everyone,2022-05-01T05:58:19.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬛⬛⬛⬛⬛
⬛⬛⬛🟨⬛
🟨⬛⬛🟩⬛
🟩🟩🟩🟩🟩",1520643762128519170,904943046302646272,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643752657920001,Twitter for iPad,everyone,2022-05-01T05:58:17.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Maybe not as awake as I thought Wordle 316 X/6

⬜🟨⬜⬜⬜
⬜⬜⬜🟨⬜
🟨🟩⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜",1520643752657920001,21134987,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643747457175552,Twitter Web App,everyone,2022-05-01T05:58:16.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}","Wordle 316 3/6

🟨⬜⬜🟩⬜
🟩🟨🟨🟩⬜
🟩🟩🟩🟩🟩",1520643747457175552,1280809089879195648,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643738208542721,Twitter for iPhone,everyone,2022-05-01T05:58:14.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 316 4/6

🟨🟩⬜⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",1520643738208542721,2564722311,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643736665202688,Twitter for Android,everyone,2022-05-01T05:58:13.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬜⬜⬜⬜🟨
⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520643736665202688,2172235086,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643732693217280,Twitter for iPad,everyone,2022-05-01T05:58:12.000Z,fr,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Le Mot (@WordleFR) #112 💀/6

⬛⬛🟩⬛⬛
⬛🟨🟨🟨🟨
🟨🟨🟨⬛🟩
🟨⬛🟩🟨🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩

https://t.co/qeAM5CCDSo",1520643732693217280,2339688622,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'mentions': [{'start': 8, 'end': 17, 'username': 'WordleFR', 'id': '1480029602105995267'}], 'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/qeAM5CCDSo', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}]}",,,
1520643728402415617,Twitter for iPhone,everyone,2022-05-01T05:58:11.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬛⬛🟨🟨⬛
⬛🟩⬛🟩🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1520643728402415617,57115476,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643720210644992,Twitter for Android,everyone,2022-05-01T05:58:09.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛⬛⬛⬛⬛
⬛⬛🟨⬛⬛
🟩🟩⬛⬛🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",1520643720210644992,1053906437297094657,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643720009641985,Twitter for iPhone,everyone,2022-05-01T05:58:09.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6
🟩⬛️⬛️🟨⬛️
🟩🟨⬛️⬛️⬛️
🟩⬛️🟨🟨🟨
🟩🟩🟩🟩🟩",1520643720009641985,862436925860442112,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643710899396609,Twitter for Android,everyone,2022-05-01T05:58:07.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 5/6

⬛⬛⬛⬛⬛
🟩⬛⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩

📶",1520643710899396609,191230176,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643701013643266,Twitter for Android,everyone,2022-05-01T05:58:05.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 5/6

⬛⬛⬛🟨⬛
⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",1520643701013643266,61098660,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643690821304321,Twitter Web App,everyone,2022-05-01T05:58:02.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛⬛🟨⬛⬛
⬛⬛⬛🟩⬛
⬛🟩⬛🟩⬛
⬛⬛🟩⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1520643690821304321,138997622,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643685104324608,Twitter for Android,everyone,2022-05-01T05:58:01.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","😬Wordle 316 6/6

⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟨🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520643685104324608,292756618,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643674702749697,Twitter for Android,everyone,2022-05-01T05:57:58.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛🟩⬛⬛⬛
⬛🟩⬛🟨⬛
🟨🟩⬛⬛⬛
⬛🟩⬛⬛🟨
⬛🟩⬛🟩⬛
🟩🟩🟩🟩🟩",1520643674702749697,978709760223662082,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643664774504452,Twitter for iPad,everyone,2022-05-01T05:57:56.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬜⬜🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1520643664774504452,377650567,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643654825693184,Twitter Web App,everyone,2022-05-01T05:57:54.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #115 5/6

⬜🟨🟨⬜⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩⬜
🟩🟩⬜🟩🟨
🟩🟩🟩🟩🟩
 https://t.co/6LdhzYxGwO",1520643654825693184,1101389581,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/6LdhzYxGwO', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,
1520643653017952256,Twitter for iPhone,everyone,2022-05-01T05:57:53.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","Wordle 316 5/6

⬛⬛⬛⬛🟩
⬛⬛⬛⬛🟩
⬛⬛⬛⬛🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",1520643653017952256,3875021212,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643652863021056,Twitter Web App,everyone,2022-05-01T05:57:53.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","@TomJChicago Wordle 316 6/6
Shucks!  Broke my ""twos streak"" of 2 twos in a row!
Broke it with a six. 🙄
But if you average it over the 3 days, six doesn't look so bad. 😁
🟨🟨⬜⬜⬜
🟨🟩⬜⬜⬜
⬜🟩⬜🟨⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩
https://t.co/z1aJScVTMi",1520634934553100289,823190608869257216,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",14542977,"{'mentions': [{'start': 0, 'end': 12, 'username': 'TomJChicago', 'id': '14542977'}], 'urls': [{'start': 205, 'end': 228, 'url': 'https://t.co/z1aJScVTMi', 'expanded_url': 'https://twitter.com/GaryDSchulz/status/1520426831723257857?s=20&t=v5MxnT8BCrHGlBHWuUql3w', 'display_url': 'twitter.com/GaryDSchulz/st…'}]}","[{'type': 'quoted', 'id': '1520426831723257857'}, {'type': 'replied_to', 'id': '1520634934553100289'}]",,
1520643651017199616,Twitter Web App,everyone,2022-05-01T05:57:53.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@zophar666 Wordle 316 5/6*

🟨⬛⬛⬛⬛
⬛🟩⬛⬛🟨
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520596028084260864,1292514515813203969,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",194104108,"{'mentions': [{'start': 0, 'end': 10, 'username': 'zophar666', 'id': '194104108'}]}","[{'type': 'replied_to', 'id': '1520596028084260864'}]",,
1520643646068260864,Twitter for Android,everyone,2022-05-01T05:57:52.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 5/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟨🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1520643646068260864,105222685,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643637029220353,Twitter for Android,everyone,2022-05-01T05:57:49.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

🟩⬜🟩⬜⬜
🟩⬜🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",1520643637029220353,907664625226973191,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643635376791552,Twitter for iPhone,everyone,2022-05-01T05:57:49.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","Wordle 316 5/6

⬜🟩⬜🟨⬜
🟨🟩⬜🟩⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1520643635376791552,32174436,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
1520643629953519616,Twitter for iPhone,everyone,2022-05-01T05:57:48.000Z,en,False,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛⬛⬛⬛🟩
⬛🟨🟨⬛🟩
⬛🟩🟩⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",1520643629953519616,4899814597,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",,,,,
