id,context_annotations,lang,reply_settings,source,possibly_sensitive,created_at,public_metrics,text,author_id,conversation_id,entities,geo,referenced_tweets,in_reply_to_user_id,attachments
1520892297289912327,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:25:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 4/6

⬛⬛⬛⬛🟩
🟨⬛⬛⬛🟩
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",1481974547473645571,1520892297289912327,,,,,
1520892283452727296,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,everyone,Echofon,False,2022-05-01T22:25:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 3/6*

⬜⬜🟨⬜⬜
🟩🟨🟨🟨⬜
🟩🟩🟩🟩🟩

( *˙ω˙*)و ｸﾞｯ!",2936481092,1520892283452727296,,,,,
1520892275135741952,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-05-01T22:25:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 3/6

🟨⬜⬜⬜🟩
🟩🟨⬜🟩🟩
🟩🟩🟩🟩🟩",2870989602,1520892275135741952,,,,,
1520892271323148288,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:25:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

⬛⬛⬛⬛🟨
🟩🟩🟨⬛⬛
🟩🟩🟨⬛🟩
🟩🟩🟩🟩🟩",140789874,1520892271323148288,,,,,
1520892271167746051,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",tr,everyone,Twitter for Android,False,2022-05-01T22:25:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle Türkçe 317 4/6

🟩⬛⬛⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/RKilnvMl4r",99345667,1520892271167746051,"{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/RKilnvMl4r', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",,,,
1520892264721039361,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:25:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle (ES)  #115 5/6

⬜🟨⬜⬜⬜
🟨⬜⬜🟩🟩
⬜🟩⬜🟩🟩
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩
 https://t.co/3MV1Onqptu",414202064,1520892264721039361,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/3MV1Onqptu', 'expanded_url': 'https://wordle.danielfrg.com/', 'display_url': 'wordle.danielfrg.com'}]}",,,,
1520892261722206211,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-05-01T22:25:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@Tomunism_ Wordle 317 4/6

🟩⬛⬛🟨⬛
🟩🟩🟨⬛⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1001211319318609923,1520892143614799877,"{'mentions': [{'start': 0, 'end': 10, 'username': 'Tomunism_', 'id': '845697919109992450'}]}",,"[{'type': 'replied_to', 'id': '1520892143614799877'}]",845697919109992450,
1520892256881987584,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:25:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬜⬜⬜⬜⬜
🟨🟩🟨⬜⬜
⬜🟩⬜🟨🟨
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",518131846,1520892256881987584,,,,,
1520892251911561216,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:25:44.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

⬛⬛⬛⬛⬛
⬛⬛🟩🟩⬛
⬛⬛🟩🟩🟨
🟩⬛🟩🟩🟨
🟩🟩🟩🟩🟩",59051571,1502248438049566721,,,"[{'type': 'replied_to', 'id': '1520552234026553344'}]",59051571,
1520892251857354753,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,everyone,Twitter Web App,False,2022-05-01T22:25:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","連休中日。割と通勤する人がいる電車内。Wordle 317 4/6

⬛⬛⬛⬛🟨
🟩🟨⬛⬛⬛
🟩🟨⬛🟩🟩
🟩🟩🟩🟩🟩",266501598,1520892251857354753,,,,,
1520892251542638594,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-05-01T22:25:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
🟨🟩⬛🟩⬛
🟩🟩🟩🟩🟩",35864523,1520892251542638594,,,,,
1520892249881600000,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:25:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 316 4/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
⬛🟩🟩🟩⬛
🟩🟩🟩🟩🟩",109130997,1520892249881600000,,,,,
1520892248678092800,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,everyone,Twitter for iPhone,False,2022-05-01T22:25:43.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","Wordle 317 2/6

⬜⬜⬜🟨⬜
🟩🟩🟩🟩🟩凄い❗️🤣",897784249582891008,1520892248678092800,,,,,
1520892246991806468,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:25:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6*

🟩⬜⬜⬜⬜
🟩🟨⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",29878254,1520892246991806468,,,,,
1520892244458319872,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:25:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛⬛🟨⬛⬛
🟨⬛⬛⬛🟨
🟨⬛⬛⬛🟩
⬛⬛🟩⬛🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩

why was this such a struggle?",3281836950,1520892244458319872,,,,,
1520892238976356353,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-05-01T22:25:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

🟩🟨⬜⬜⬜
🟩⬜⬜🟨🟨
🟩⬜🟩🟨⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",880043871412994048,1520892238976356353,,,,,
1520892223331708952,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-05-01T22:25:37.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","In extremis, after leaving it unfinished overnight. Assumed pronunciation pattern knocked me off course.

Wordle 316 6/6

⬜⬜⬜🟨⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",401637688,1520892223331708952,,,,,
1520892217195302912,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-05-01T22:25:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

🟩⬜🟩🟩⬜
🟩⬜🟩🟩⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",1475758285102153733,1520892217195302912,,,,,
1520892206831263755,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:25:33.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","Wordle 316 4/6*

⬛🟩⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩",119896675,1520892206831263755,,,,,
1520892198312685575,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:25:31.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 316 5/6

⬛⬛⬛⬛⬛
🟩⬛🟨⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1144193858,1486838992842731536,,,"[{'type': 'replied_to', 'id': '1520445586008383489'}]",1144193858,
1520892192989929473,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:25:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 3/6

🟨🟩⬜⬜🟨
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩",283405045,1520892192989929473,,,,,
1520892190142173185,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-05-01T22:25:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","It's been a while.

Wordle 317 4/6

🟩⬜⬜⬜⬜
🟩⬜⬜🟨⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",2306462186,1520892190142173185,,,,,
1520892172760850432,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:25:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 6/6

⬜🟨🟨🟨⬜
🟨🟨⬜⬜🟨
🟩⬜⬜⬜⬜
🟩⬜🟩🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",97396720,1520892172760850432,,,,,
1520892165031079936,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-05-01T22:25:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Multiple choice Good luck
Wordle 317 6/6

⬛⬛⬛⬛🟨
🟩⬛🟩⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",1056825254,1520892165031079936,,,,,
1520892163860889600,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:25:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

⬛🟨🟨⬛⬛
🟩⬛⬛⬛⬛
⬛⬛⬛⬛🟨
🟩🟩🟩🟩🟩",298065159,1520892163860889600,,,,,
1520892154452725760,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-05-01T22:25:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 3/6

🟩⬜⬜⬜⬜
🟩⬜🟨⬜🟨
🟩🟩🟩🟩🟩",1245868691952148480,1520892154452725760,,,,,
1520892151831404548,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:25:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 6/6

⬛⬛⬛⬛⬛
⬛🟩⬛⬛🟨
⬛🟩🟩⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",1077298425048326144,1520892151831404548,,,,,
1520892143614799877,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:25:18.000Z,"{'retweet_count': 0, 'reply_count': 6, 'like_count': 7, 'quote_count': 0}","Wordle 317 3/6

🟩⬛⬛🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",845697919109992450,1520892143614799877,,,,,
1520892136845062144,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:25:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

🟩🟩⬛⬛⬛
🟨🟨⬛⬛⬛
⬛⬛⬛⬛🟩
🟩🟩🟩🟩🟩",3259730982,1520892136845062144,,,,,
1520892136408944641,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPad,False,2022-05-01T22:25:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Night Wordle 317 3/6 💙💛

⬜⬜🟨🟨🟩
🟩🟩🟨⬜🟩
🟩🟩🟩🟩🟩",254964268,1520892136408944641,,,,,
1520892132323643392,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",tr,everyone,Twitter for Android,False,2022-05-01T22:25:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle Türkçe 317 5/6

⬛⬛🟨⬛⬛
🟩⬛⬛⬛🟨
🟩⬛⬛⬛🟨
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩

https://t.co/7H2dN3tty7",1495519603,1520892132323643392,"{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/7H2dN3tty7', 'expanded_url': 'https://www.bundle.app/wordle-tr/', 'display_url': 'bundle.app/wordle-tr/'}]}",,,,
1520892113357250560,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,everyone,Twitter for iPhone,False,2022-05-01T22:25:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Wordle 317 2/6

🟩🟩🟨⬛⬛
🟩🟩🟩🟩🟩

わぁ…",110854675,1520892113357250560,,,,,
1520892108998995969,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-05-01T22:25:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 317 3/6

🟩⬜⬜🟩🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",132105359,1520892108998995969,,,,,
1520892104456966146,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,everyone,Twitter for Android,False,2022-05-01T22:25:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","気持ち良い解け方。
Wordle 317 4/6

⬛⬛⬛⬛🟨
⬛🟨⬛⬛🟨
⬛🟨🟩⬛🟨
🟩🟩🟩🟩🟩",92288013,1520892104456966146,,,,,
1520892094751346688,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Tweetbot for iΟS,False,2022-05-01T22:25:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 3/6

🟩⬜⬜⬜⬜
🟩🟨⬜🟨⬜
🟩🟩🟩🟩🟩",2806687316,1520892094751346688,,,,,
1520892094650462213,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter Web App,False,2022-05-01T22:25:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 3/6

⬛⬛⬛⬛🟩
⬛⬛🟩🟩🟩
🟩🟩🟩🟩🟩",1011752324,1520892094650462213,,,,,
1520892085335113728,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:25:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 3/6

⬜⬜⬜🟩⬜
⬜⬜⬜⬜🟨
🟩🟩🟩🟩🟩",125014631,1520892085335113728,,,,,
1520892082151477248,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-05-01T22:25:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #115 5/6

🟨⬜⬜⬜🟨
⬜🟩⬜🟩⬜
⬜🟩⬜🟩⬜
⬜🟩⬜🟩🟩
🟩🟩🟩🟩🟩",292842438,1520892082151477248,,,,,
1520892078376763392,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:25:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 5/6

⬜⬜⬜⬜🟨
🟩🟩⬜⬜🟩
⬜⬜⬜⬜⬜
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩",181962782,1520892078376763392,,,,,
1520892074207617024,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for Android,False,2022-05-01T22:25:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

⬛⬛🟨⬛⬛
🟩⬛🟩⬛⬛
🟩⬛🟩⬛🟩
🟩🟩🟩🟩🟩",5704422,1520892074207617024,,,,,
1520892069979787264,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:25:00.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Wordle 317 6/6

⬜🟨🟩⬜⬜
⬜⬜🟩⬜🟨
🟩⬜🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩 Back at 1",906315969609396224,1499143026798919680,,,"[{'type': 'replied_to', 'id': '1520256862054404096'}]",906315969609396224,
1520892061175922688,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",ja,everyone,Twitter for Android,False,2022-05-01T22:24:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","びっくりした。
Le Mot (@WordleFR) #113 4/6

⬛🟩🟩🟩🟩
⬛⬛⬛⬛⬛
⬛⬛🟨🟨⬛
🟩🟩🟩🟩🟩

https://t.co/eTRXvbiomU",2799204390,1520892061175922688,"{'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/eTRXvbiomU', 'expanded_url': 'https://wordle.louan.me', 'display_url': 'wordle.louan.me'}], 'mentions': [{'start': 16, 'end': 25, 'username': 'WordleFR', 'id': '1480029602105995267'}]}",,,,
1520892060949221378,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:24:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 316 4/6

🟩🟨⬜⬜⬜
🟩⬜🟨⬜🟨
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",35949820,1520892060949221378,,,,,
1520892059397238784,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPad,False,2022-05-01T22:24:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle 317 4/6

🟨⬜⬜⬜🟩
🟨🟨⬜⬜⬜
🟩⬜⬜⬜⬜
🟩🟩🟩🟩🟩
#dailywordleclub",50256789,1520892059397238784,"{'hashtags': [{'start': 40, 'end': 56, 'tag': 'dailywordleclub'}]}",,,,
1520892032306548736,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",en,everyone,Twitter for iPhone,False,2022-05-01T22:24:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Wordle 317 5/6

⬛⬛⬛⬛⬛
🟩⬛⬛⬛🟨
⬛🟨⬛⬛⬛
⬛🟨⬛⬛🟩
🟩🟩🟩🟩🟩",51018471,1520892032306548736,,,,,
1520892018574213121,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1480827185451573250', 'name': 'Wordle'}}]",es,everyone,Twitter Web App,False,2022-05-01T22:24:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Wordle (ES)  #115 3/6

🟨⬛🟨⬛🟨
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩
Sorprendido de que haya salido a la tercera, y no a la 6ª después de probar 20948 palabras distintas con las mismas vocales y consonante XD",278599688,1520892018574213121,,,,,
